EventID,PDGcode,nopflash,flash,flash_time,flashPE,maxhitamp,meanhitamp,maxhitarea,meanhitarea,maxhitwidth,meanhitwidth,maxhitPE,meanhitPE,maxhitrisetime,meanhitrisetime
19,-13,1,0,0.00247763,16950.7,7238.74,75.5161,365721,1533.31,2.39,0.0511904,1828.61,7.66654,0.222,0.00490185
20,-13,1,0,0.00141425,16212.9,6587.81,70.4575,298252,1214.9,2.482,0.0474582,1491.26,6.07451,0.154,0.0047441
1,-13,1,0,0.00102772,7857.84,3680.22,66.6156,253661,1009.36,2.542,0.0456981,1268.31,5.04678,0.066,0.00471676
2,-13,1,0,0.00102772,7232.07,3314.52,65.9979,177141,1033.15,1.712,0.0470371,885.707,5.16577,0.306,0.00549
3,-13,2,0,0.00296095,11559.2,4825.12,69.7895,199522,1054.19,1.91,0.0465171,997.61,5.27095,0.206,0.00487916
3,-13,2,1,8.11364,259.952,4825.12,69.7895,199522,1054.19,1.91,0.0465171,997.61,5.27095,0.206,0.00487916
4,-13,1,0,0.00327167,16799,5680.3,73.6405,319094,1427.27,3.086,0.0495998,1595.47,7.13637,0.102,0.00475616
5,-13,1,0,0.332377,2955.75,6436.11,67.3239,175731,892.976,1.254,0.0421088,878.657,4.46488,0.08,0.00464653
6,-13,1,0,0.000977628,11567.9,5075.43,67.8975,189552,952.873,1.798,0.0450288,947.76,4.76436,0.068,0.00471417
7,-13,2,0,0.00129428,5851.6,3024.86,63.2682,74132.7,786.506,0.976,0.0428239,370.663,3.93253,0.184,0.00486156
7,-13,2,1,8.06838,200.308,3024.86,63.2682,74132.7,786.506,0.976,0.0428239,370.663,3.93253,0.184,0.00486156
8,-13,1,0,0.00276375,9084.64,4456.6,66.6866,152652,1006.61,1.266,0.0456864,763.261,5.03304,0.072,0.00465263
9,-13,1,0,0.00252772,11645.8,5458.53,70.4075,199361,1174.56,1.46,0.0471518,996.806,5.8728,0.132,0.00477458
10,-13,1,0,2.94851,2431.89,1926.81,59.2576,34837.8,638.292,0.336,0.040664,174.189,3.19146,0.03,0.00443045
11,-13,2,0,0.00164429,16787.9,5988.18,71.3677,242032,1167.45,1.756,0.0468456,1210.16,5.83724,0.154,0.00483658
11,-13,2,1,8.41231,120.557,5988.18,71.3677,242032,1167.45,1.756,0.0468456,1210.16,5.83724,0.154,0.00483658
12,-13,1,0,0.00178998,9739.11,5317.65,68.5169,221062,1079.72,2.05,0.0454634,1105.31,5.39862,0.45,0.0050765
13,-13,1,0,0.00127167,10632.1,5080.15,68.039,210957,1132.88,1.702,0.046813,1054.79,5.66441,0.116,0.00471071
14,-13,1,0,0.00323793,26211.6,8063.56,85.4362,444372,1886.41,2.472,0.0549241,2221.86,9.43203,0.16,0.00524865
15,-13,2,0,0.00127167,17050.5,6409.1,72.9484,308182,1262.53,2.302,0.0472618,1540.91,6.31267,0.124,0.00479378
15,-13,2,1,8.40825,549.59,6409.1,72.9484,308182,1262.53,2.302,0.0472618,1540.91,6.31267,0.124,0.00479378
16,-13,1,0,0.00278748,26213.6,9537.84,82.4259,542046,1935.3,2.754,0.0549694,2710.23,9.67648,0.132,0.00517903
17,-13,1,0,0.00229428,6740.7,3609.99,65.0236,134638,976.913,1.356,0.0456536,673.192,4.88456,0.148,0.00464493
18,-13,1,0,0.167764,1911.39,1854.96,53.2895,45357.9,563.832,0.408,0.0387876,226.79,2.81916,0.048,0.00439233
19,-13,1,0,0.000977628,16088.3,6958.31,72.1146,278207,1314.4,1.71,0.0482075,1391.03,6.57201,0.064,0.0045866
20,-13,1,0,0.00124758,16613.9,6088.26,73.0347,234805,1265.34,2.064,0.0484501,1174.03,6.32669,0.244,0.00490556
1,-13,2,0,0.00102772,4769.76,3562.86,65.5222,110862,910.259,1.264,0.045042,554.309,4.5513,0.1,0.00472328
1,-13,2,1,8.12098,944.89,3562.86,65.5222,110862,910.259,1.264,0.045042,554.309,4.5513,0.1,0.00472328
2,-13,1,0,0.00102772,6436.91,3930.43,62.6637,115043,796.155,0.9,0.0428559,575.213,3.98078,0.156,0.00468275
3,-13,1,0,0.0014571,9159.39,4219.68,65.3065,147133,913.199,1.394,0.0441296,735.666,4.566,0.078,0.00452642
4,-13,1,0,0.00127167,16107.1,5818.23,73.9309,333149,1421.64,2.4,0.0492462,1665.74,7.10818,0.094,0.00479965
5,-13,1,0,0.405072,3371.52,3723.2,67.4603,104176,895.491,1.214,0.0438141,520.881,4.47746,0.136,0.00480478
6,-13,1,0,0.00202772,10758.2,4719.23,68.5123,189899,1064.64,1.754,0.0459189,949.497,5.32322,0.254,0.0046957
7,-13,1,0,0.00101317,6096.04,3223.66,62.6833,186561,930.692,1.706,0.0450702,932.803,4.65346,0.474,0.00526412
8,-13,1,0,0.00195251,9236.47,4034.46,65.9731,206355,1070.28,2.118,0.0465481,1031.78,5.35138,0.098,0.00476709
9,-13,2,0,0.002605,12619,5694.41,70.5223,232409,1103.54,2.068,0.0461924,1162.04,5.5177,0.196,0.00469174
9,-13,2,1,8.52971,205.996,5694.41,70.5223,232409,1103.54,2.068,0.0461924,1162.04,5.5177,0.196,0.00469174
10,-13,1,0,1.54267,2163.81,2248.74,60.2104,63630.5,675.136,0.804,0.0410234,318.152,3.37568,0.03,0.00447738
11,-13,1,0,0.0019571,16289.2,6312.97,74.1688,359054,1480.16,2.368,0.0504225,1795.27,7.4008,0.19,0.0050159
12,-13,1,0,0.00202772,7637.41,4640.52,67.5445,158746,951.109,1.364,0.0456177,793.729,4.75554,0.186,0.00493898
13,-13,2,0,0.0024571,9534.75,4855.97,68.5005,190533,1119.76,1.562,0.0458567,952.663,5.5988,0.06,0.00458485
13,-13,2,1,8.06903,2276.07,4855.97,68.5005,190533,1119.76,1.562,0.0458567,952.663,5.5988,0.06,0.00458485
14,-13,1,0,0.00227167,27622.5,8472.15,84.4209,542886,2014.77,2.652,0.055477,2714.43,10.0738,0.292,0.00516338
15,-13,1,0,0.000977628,15725,6110.11,73.9444,259844,1324.77,1.886,0.0488079,1299.22,6.62383,0.314,0.00512384
16,-13,1,0,0.00257763,24511.8,8564.45,81.6126,528682,1747.72,2.808,0.0540143,2643.41,8.73861,0.524,0.00502531
17,-13,1,0,0.00229428,9091.38,3757.85,64.2687,232651,1123.09,2.216,0.0464608,1163.25,5.61543,0.146,0.0047832
18,-13,1,0,0.337714,1162.45,1209.28,52.3709,15442.7,473.505,0.25,0.0376619,77.2136,2.36752,0.076,0.00440733
19,-13,1,0,0.0015121,18806.2,6571.56,75.4408,286347,1345.7,2.04,0.0496265,1431.74,6.7285,0.21,0.00503399
20,-13,1,0,0.00138285,16222.4,6417.56,74.4413,285158,1315.68,2.032,0.0491695,1425.79,6.57841,0.128,0.00492701
1,-13,1,0,0.492714,4621.53,1147.44,54.7708,56576.2,660.691,0.748,0.0423402,282.881,3.30345,0.116,0.00467763
2,-13,1,0,-0.000210016,7465.99,3639.28,65.1042,142171,868.139,1.412,0.0447616,710.856,4.34069,0.048,0.00447326
3,-13,1,0,0.000789984,9772.39,4880.02,68.1474,196996,1045.73,1.59,0.0461937,984.978,5.22867,0.106,0.00475762
4,-13,1,0,0.00277167,15871.4,5980.24,71.2344,316338,1268.19,2.806,0.0482165,1581.69,6.34094,0.206,0.00484858
5,-13,1,0,0.990294,2386.91,2261.41,61.1369,55994.2,696.907,0.51,0.0411036,279.971,3.48453,0.062,0.00453723
6,-13,1,0,0.00112332,10338.4,4936.94,68.7144,228927,1204.24,1.904,0.04759,1144.64,6.02122,0.18,0.00478975
7,-13,1,0,0.000294284,5317.6,3235.28,61.5127,164630,807.533,1.994,0.0434017,823.151,4.03766,0.134,0.00479575
8,-13,1,0,0.00162762,8742.02,3722.99,67.9823,148152,981.698,1.18,0.0456609,740.761,4.90849,0.052,0.00467378
9,-13,1,0,0.000911675,12793.8,5486.69,71.0462,303793,1312.85,2.436,0.0498522,1518.96,6.56427,0.154,0.00482606
10,-13,1,0,0.395272,2960.67,1638.38,59.5334,26506.8,629.931,0.322,0.0410532,132.534,3.14965,0.056,0.00468511
11,-13,1,0,0.000977628,17415.9,6294.38,74.9081,354899,1491.72,2.652,0.0510964,1774.49,7.45861,0.15,0.0050167
12,-13,2,0,0.00117877,8919.44,4592.77,64.1654,133690,825.11,1.33,0.0429991,668.452,4.12555,0.046,0.00453562
12,-13,2,1,8.00444,340.076,4592.77,64.1654,133690,825.11,1.33,0.0429991,668.452,4.12555,0.046,0.00453562
13,-13,1,0,0.0014571,12846.6,5584.16,70.9729,214398,1148.56,1.86,0.0473044,1071.99,5.74279,0.16,0.0048422
14,-13,1,0,0.00203793,25906.3,7746.18,80.8585,448601,1884.78,2.956,0.0543441,2243.01,9.42391,0.19,0.00498945
15,-13,1,0,0.00164429,16884.2,6030.75,74.5323,384158,1508.19,2.834,0.0505815,1920.79,7.54094,0.11,0.00484234
16,-13,1,0,0.00198748,23633,8164.93,81.506,492562,1804.04,2.992,0.0536618,2462.81,9.02021,0.192,0.00496794
17,-13,2,0,0.0014571,8256.28,3926.18,67.0833,166545,914.316,1.828,0.0450244,832.727,4.57158,0.072,0.00469324
17,-13,2,1,8.27971,367.991,3926.18,67.0833,166545,914.316,1.828,0.0450244,832.727,4.57158,0.072,0.00469324
18,-13,1,0,2.91568,1400.31,1801.09,57.2989,27687.3,561.248,0.314,0.0389459,138.437,2.80624,0.032,0.00439279
19,-13,1,0,0.00231096,19256.7,6467.03,75.6526,403801,1452.24,2.82,0.0504563,2019.01,7.26119,0.192,0.00495098
20,-13,1,0,0.00121618,17513.1,6125.09,73.3455,358294,1453.97,2.69,0.0496231,1791.47,7.26985,0.184,0.00482773
1,-13,1,0,0.00102772,7059.25,3902.11,64.6556,101144,826.127,0.808,0.0433388,505.718,4.13063,0.06,0.00454418
2,-13,1,0,0.00128584,5913.81,3675.11,64.3954,114379,870.318,0.832,0.0442914,571.897,4.35159,0.102,0.0047064
3,-13,1,0,0.000952506,11016.7,4683.44,69.5827,161167,1014.9,1.216,0.0454123,805.834,5.07449,0.094,0.0047462
4,-13,1,0,0.000747581,15022.6,6034.84,74.8933,313155,1427.33,2.306,0.0502727,1565.77,7.13663,0.142,0.0048057
5,-13,1,0,4.94313,1719.75,1554.03,59.5255,39128.1,645.311,0.338,0.0406304,195.641,3.22656,0.028,0.00436773
6,-13,2,0,0.0014571,10204.7,5244.06,66.5035,179206,954.159,1.636,0.0438766,896.031,4.77079,0.128,0.00466199
6,-13,2,1,8.10595,267.369,5244.06,66.5035,179206,954.159,1.636,0.0438766,896.031,4.77079,0.128,0.00466199
7,-13,2,0,1.33795,3311.17,1611.41,57.6462,64129.3,717.48,1.02,0.0427779,320.647,3.5874,0.882,0.0055558
7,-13,2,1,180.62,769.388,1611.41,57.6462,64129.3,717.48,1.02,0.0427779,320.647,3.5874,0.882,0.0055558
8,-13,1,0,0.00178998,9692.75,4279.61,67.6505,147671,986.037,1.292,0.0455585,738.353,4.93019,0.148,0.00478026
9,-13,1,0,0.00127167,13282.1,5424.31,70.9171,277458,1209.66,2.728,0.0482395,1387.29,6.0483,0.23,0.00490528
10,-13,1,0,0.271028,3156.66,3044.9,61.0408,64561.8,755.182,0.516,0.0432799,322.809,3.77591,0.05,0.00467943
11,-13,1,0,0.00171618,14694,5618.24,71.7971,265524,1212.88,2.298,0.0474792,1327.62,6.0644,0.15,0.00477672
12,-13,1,0,0.00245665,8552.01,4238.23,65.703,169237,925.042,1.736,0.0450222,846.187,4.62521,0.084,0.0047258
13,-13,1,0,0.00195251,13295.6,5383.43,71.5941,202390,1145.18,1.444,0.0473626,1011.95,5.72591,0.138,0.00486477
14,-13,1,0,0.00238748,25158.6,8798.11,78.9257,461052,1545.37,2.942,0.0511186,2305.26,7.72683,0.1,0.00489742
15,-13,1,0,0.00312332,16625.8,7251.28,75.0122,311518,1327.41,2.148,0.0482427,1557.59,6.63705,0.118,0.00470898
16,-13,1,0,0.00172082,25590.5,7964.1,80.7422,454689,1847.02,2.74,0.0545485,2273.45,9.23512,0.234,0.00511873
17,-13,1,0,0.00195251,8247.6,4971.33,69.267,173275,970.306,1.442,0.0446671,866.374,4.85153,0.096,0.00481412
18,-13,1,0,2.76567,1410.63,1107.73,54.3997,15351.6,543.596,0.384,0.039368,76.7582,2.71798,0.024,0.00431599
19,-13,1,0,0.00245665,20332.1,7509.75,77.4027,386274,1417.86,2.352,0.0503257,1931.37,7.0893,0.146,0.00493654
20,-13,1,0,0.000387483,16954.5,5904.26,75.61,312475,1474.94,2.276,0.0506933,1562.37,7.37472,0.176,0.00484819
1,-13,1,0,0.00248836,7928.96,5192.34,68.1108,207982,1080.24,1.588,0.0464714,1039.91,5.4012,0.17,0.00476158
2,-13,1,0,0.000789984,8159.31,3270.41,64.5329,205987,995.645,1.426,0.0449481,1029.93,4.97822,0.374,0.00487004
3,-13,1,0,0.00195251,11186.8,5822.97,67.42,310118,1211.35,2.582,0.047412,1550.59,6.05674,0.128,0.00480671
4,-13,1,0,0.00177167,14585.8,6657.86,74.5538,276963,1376.02,2.18,0.0496906,1384.82,6.8801,0.204,0.00489623
5,-13,1,0,7.94031,3296.69,5186.4,66.1966,150927,881.467,1.406,0.0436551,754.634,4.40733,0.042,0.00464973
6,-13,1,0,0.00261917,9446.58,5057.47,68.9645,200268,1087.06,1.82,0.0467675,1001.34,5.43532,0.13,0.00483544
7,-13,1,0,0.341457,4992.99,2515.41,58.7719,181541,831.472,1.76,0.0436736,907.705,4.15736,0.354,0.00511407
8,-13,1,0,0.000271668,8185.74,4227.55,66.6878,207661,980.916,2.218,0.0450138,1038.3,4.90458,0.282,0.00486279
9,-13,1,0,0.000716185,12242.8,5026.53,70.607,232187,1281.97,1.668,0.0486921,1160.94,6.40986,0.116,0.00472042
10,-13,1,0,4.19895,2172.13,2596.79,59.9884,39256.9,641.694,0.328,0.0398848,196.285,3.20847,0.056,0.00449631
11,-13,1,0,0.00171618,17129.2,6570.12,75.1815,330305,1459.04,2.584,0.0507053,1651.53,7.29522,0.152,0.00503237
12,-13,1,0,2.77167e-05,9530,4550.82,69.0013,144149,1075.01,1.278,0.0468517,720.746,5.37507,0.172,0.0049013
13,-13,1,0,0.000977628,13238.9,4894.14,72.2645,259736,1338.62,2.322,0.0505066,1298.68,6.69308,0.266,0.00489181
14,-13,1,0,0.0021121,22263,6831.73,79.3465,348453,1630.99,2.28,0.0519626,1742.26,8.15496,0.118,0.00493846
15,-13,1,0,0.00197763,16013.3,5754.55,73.2022,261312,1256.93,2.044,0.0486523,1306.56,6.28464,0.098,0.00475118
16,-13,1,0,0.00194758,25680.4,8130.85,82.3663,475716,1751.14,2.764,0.0533706,2378.58,8.75568,0.224,0.00519332
17,-13,1,0,0.000977628,8965,4892.49,66.2203,219952,1032.24,2.11,0.0456477,1099.76,5.1612,0.19,0.00492458
18,-13,1,0,0.818764,1728.03,1480.23,53.2862,37693.9,536.656,0.558,0.0393354,188.469,2.68328,0.07,0.00434472
19,-13,1,0,0.00121618,18251.4,6675.32,76.0547,376924,1493.57,2.606,0.0504435,1884.62,7.46786,0.164,0.0049239
20,-13,1,0,0.00105415,17413.4,6106.89,72.6999,268557,1198.45,2.008,0.047777,1342.79,5.99223,0.206,0.0048362
1,-13,1,0,-2.23724e-05,7231.56,3562.88,63.8773,194968,898.331,1.942,0.0446447,974.842,4.49165,0.316,0.00484969
2,-13,1,0,0.00127167,7050.75,3981.11,63.9788,120010,835.397,0.93,0.0437583,600.052,4.17699,0.254,0.0049372
3,-13,2,0,0.00201317,8746.27,4689.3,69.9499,197831,1092.6,1.622,0.0458114,989.157,5.46301,0.096,0.00466209
3,-13,2,1,8.07579,968.836,4689.3,69.9499,197831,1092.6,1.622,0.0458114,989.157,5.46301,0.096,0.00466209
4,-13,1,0,0.00164429,15178.7,5822.05,72.6017,332439,1347.42,2.814,0.0494452,1662.19,6.7371,0.1,0.00501376
5,-13,1,0,2.35305,1112.42,901.095,54.6176,15218.3,524.728,0.198,0.0393066,76.0915,2.62364,0.032,0.00427358
6,-13,2,0,0.00178998,11003.8,5034.52,67.5859,183333,982.042,1.838,0.0447729,916.663,4.91021,0.084,0.00459705
6,-13,2,1,8.38846,313.893,5034.52,67.5859,183333,982.042,1.838,0.0447729,916.663,4.91021,0.084,0.00459705
7,-13,1,0,-4.74939e-05,6080.2,2802.3,60.1134,207350,959.023,1.782,0.0443091,1036.75,4.79511,0.116,0.00456309
8,-13,1,0,0.00202772,7591.42,5215.41,69.2336,175708,977.016,1.402,0.0449768,878.539,4.88508,0.112,0.00485714
9,-13,2,0,0.00202772,12012.5,5492.44,71.686,238893,1144.05,2.234,0.0464781,1194.47,5.72026,0.064,0.00463238
9,-13,2,1,8.14412,681.35,5492.44,71.686,238893,1144.05,2.234,0.0464781,1194.47,5.72026,0.064,0.00463238
10,-13,1,0,3.90076,1993.51,2692.26,59.1778,63123.6,654.684,0.652,0.0404236,315.618,3.27342,0.03,0.00432184
11,-13,1,0,0.0024571,14213,6257.52,73.1855,268610,1292.68,2.256,0.0483938,1343.05,6.46338,0.112,0.00468213
12,-13,1,0,0.00195251,8688.1,4015.99,67.0365,228494,1154.57,1.766,0.0464266,1142.47,5.77283,0.168,0.00480797
13,-13,1,0,0.000977628,12345.1,5036.99,69.1306,255157,1261.63,1.804,0.0474921,1275.79,6.30815,0.078,0.00458661
14,-13,1,0,0.000887407,25676.2,7377.07,79.4701,389493,1535.66,2.554,0.051814,1947.46,7.67828,0.092,0.0049378
15,-13,1,0,0.000887483,17194.3,6009.97,71.9545,252022,1178.1,1.44,0.0471298,1260.11,5.89048,0.23,0.00492497
16,-13,1,0,0.00105415,23215.8,8062.31,79.3951,456969,1645.35,2.61,0.0524699,2284.85,8.22673,0.22,0.00522608
17,-13,1,0,0.00129428,8936.38,4949.17,66.3028,257527,1052.58,2.518,0.046371,1287.63,5.26288,0.196,0.00486219
18,-13,1,0,0.847307,4109.43,6402.27,70.763,175333,1007.21,1.208,0.0445049,876.665,5.03606,0.048,0.00474265
19,-13,1,0,0.00174758,19311.1,5988.23,76.6228,301125,1353.74,2.492,0.049972,1505.63,6.76869,0.304,0.00518892
20,-13,1,0,0.00174758,17460.9,5931.06,74.9491,276823,1305.49,2.316,0.0488718,1384.11,6.52744,0.128,0.00497196
1,-13,1,0,0.00176375,6326.63,3766.97,62.4258,98274.7,800.333,1.07,0.0432903,491.373,4.00166,0.12,0.00484377
2,-13,1,0,0.00202772,7793.08,3703.34,67.0922,132531,1003.62,1.192,0.045848,662.657,5.01808,0.138,0.00494398
3,-13,1,0,0.0014571,10766.4,4771.84,68.8403,219572,1068.09,2.308,0.0466706,1097.86,5.34046,0.316,0.00499603
4,-13,1,0,0.000716185,14553.2,5806.34,72.1612,262185,1291.89,2.276,0.0489117,1310.93,6.45947,0.116,0.0047945
5,-13,1,0,1.31282,1884.48,2537.7,58.3187,29475,608.88,0.59,0.0398029,147.375,3.0444,0.028,0.00441034
6,-13,1,0,0.00202772,11065.5,4540.1,69.6665,159107,1041.95,1.47,0.0464746,795.533,5.20973,0.062,0.0048145
7,-13,1,0,0.00248836,5814.66,3730.69,60.2364,228517,1013.01,1.896,0.0453397,1142.59,5.06503,0.056,0.00449477
8,-13,1,0,0.00162762,8616.56,4326.73,65.2076,137645,876.557,1.03,0.0435117,688.224,4.38279,0.092,0.00463174
9,-13,1,0,0.0014571,13424.1,5462.49,71.4725,203170,1159.75,1.83,0.0473901,1015.85,5.79876,0.11,0.00473952
10,-13,2,0,8.99838,2938.18,6089.49,65.361,203241,949.331,1.414,0.0437706,1016.2,4.74666,0.028,0.00430048
10,-13,2,1,0.000457103,560.99,6089.49,65.361,203241,949.331,1.414,0.0437706,1016.2,4.74666,0.028,0.00430048
11,-13,1,0,0.00224501,16195.7,5488.08,71.4958,277528,1243.43,2.222,0.0481743,1387.64,6.21714,0.176,0.00499578
12,-13,1,0,0.00193834,8451.93,4493.71,68.7786,160570,975.41,1.46,0.0456272,802.848,4.87705,0.094,0.00461396
13,-13,1,0,0.00229428,13145.1,5246.94,74.5619,222610,1259.71,2.002,0.0490101,1113.05,6.29854,0.166,0.0050139
14,-13,1,0,0.00338748,27416.2,8041.24,83.5647,566618,1984.53,3.138,0.0548954,2833.09,9.92264,0.138,0.00521824
15,-13,2,0,0.00245251,17766.5,6712.48,80.9778,306947,1497.39,1.998,0.0498559,1534.73,7.48693,0.132,0.00498946
15,-13,2,1,8.28313,1484.78,6712.48,80.9778,306947,1497.39,1.998,0.0498559,1534.73,7.48693,0.132,0.00498946
16,-13,1,0,0.00157834,23676,7235.53,79.5799,391058,1533.92,2.796,0.0517156,1955.29,7.66959,0.184,0.00517655
17,-13,2,0,0.00129428,6304.75,4923.47,65.0701,161135,939.605,1.348,0.0444858,805.677,4.69802,0.054,0.00474367
17,-13,2,1,10.4277,933.388,4923.47,65.0701,161135,939.605,1.348,0.0444858,805.677,4.69802,0.054,0.00474367
18,-13,1,0,0.344294,1007.84,1040.94,50.8745,12446.4,458.107,0.258,0.0373409,62.2321,2.29053,0.026,0.00434091
19,-13,1,0,0.000977628,16499,7422.9,76.0781,321561,1470.49,2.264,0.050033,1607.8,7.35247,0.068,0.00468538
20,-13,1,0,0.00174758,17545.2,5689.93,76.6886,337416,1480.61,2.186,0.0508017,1687.08,7.40303,0.154,0.00498565
1,-13,1,0,0.00276375,6644.71,3781.26,65.8933,121322,887.145,1.356,0.0443418,606.612,4.43572,0.09,0.00471295
2,-13,1,0,0.000952506,6305.48,3483.94,64.0056,173144,946.769,1.558,0.0453919,865.721,4.73385,0.206,0.00482733
3,-13,1,0,0.00178998,10549.5,4644.85,69.741,165552,1030.23,1.34,0.0460371,827.759,5.15113,0.114,0.00474219
4,-13,1,0,0.00174758,14628.5,5654.18,71.4547,262984,1229.29,1.978,0.0475706,1314.92,6.14644,0.124,0.00484202
5,-13,1,0,4.02579,1384.88,1399.05,54.7511,17929.2,528.581,0.214,0.0386145,89.6458,2.64291,0.04,0.00420992
6,-13,1,0,0.000789984,11480.3,5030.3,69.0742,219725,1045.09,1.856,0.0460364,1098.62,5.22545,0.082,0.00490578
7,-13,1,0,0.000952506,5270.96,3200.9,61.4,78386,770.045,0.706,0.042469,391.93,3.85022,0.29,0.00475822
8,-13,1,0,0.0023465,7366.34,4029.6,63.9587,178131,948.66,1.71,0.0450058,890.656,4.7433,0.126,0.00476755
9,-13,1,0,0.00227167,13010.2,5151.9,70.7521,207552,1142.25,1.62,0.0465619,1037.76,5.71123,0.6,0.00497981
10,-13,2,0,15.2105,2877.29,3810.8,66.1531,109158,853.795,1.176,0.0439881,545.79,4.26897,0.066,0.00480415
10,-13,2,1,-0.00677356,530.628,3810.8,66.1531,109158,853.795,1.176,0.0439881,545.79,4.26897,0.066,0.00480415
11,-13,1,0,0.000887483,16975.2,6496.2,72.0117,363477,1354.77,2.656,0.048759,1817.38,6.77384,0.14,0.00485156
12,-13,1,0,0.00127167,8243.9,4781.18,65.722,155976,933.624,1.366,0.0450453,779.882,4.66812,0.138,0.00483579
13,-13,1,0,0.000977628,12834.2,5629.44,68.5745,305781,1177.45,2.552,0.047255,1528.91,5.88726,0.136,0.00468257
14,-13,1,0,0.00238748,23445.7,8249.31,79.5761,415356,1597.66,2.588,0.0516545,2076.78,7.98832,0.138,0.00501056
15,-13,1,0,0.000716185,16442,6268.41,74.104,308338,1308.03,2.184,0.0483914,1541.69,6.54017,0.064,0.00468417
16,-13,1,0,0.000913801,22984.8,7023.19,81.5222,384498,1743.92,2.328,0.0536062,1922.49,8.71958,0.088,0.00500455
17,-13,1,0,0.00112332,8580.73,4435.39,63.9364,202133,1072.59,1.59,0.046015,1010.66,5.36296,0.122,0.00478875
18,-13,1,0,6.76795,1716.88,2014.57,56.7929,38395,568.505,0.394,0.0391623,191.975,2.84252,0.022,0.00432781
19,-13,1,0,0.00117877,17941.6,6183.27,74.8683,308618,1364.38,2.27,0.0495354,1543.09,6.8219,0.332,0.00503346
20,-13,1,0,0.00171618,18803.2,6750.24,74.3053,423973,1506.67,2.726,0.0504431,2119.86,7.53334,0.28,0.00500801
1,-13,1,0,0.000952506,7475.69,3205.97,65.96,270929,1059.63,2.384,0.0457335,1354.64,5.29815,0.128,0.00492275
2,-13,1,0,0.00195251,6553.16,3361.08,61.8498,126432,821.198,1.206,0.043282,632.162,4.10599,0.08,0.00451504
3,-13,1,0,0.00178998,10579.8,5398.85,69.9871,235648,1109.58,1.888,0.0471306,1178.24,5.5479,0.126,0.0048065
4,-13,1,0,0.000977628,15691.2,6366.6,76.7991,349546,1519.73,2.174,0.0512358,1747.73,7.59863,0.122,0.004954
5,-13,1,0,2.41367,1862.64,2480.24,59.6342,50158.9,658.178,0.464,0.0414205,250.795,3.29089,0.03,0.00437809
6,-13,1,0,0.00112332,10898.4,4407.22,68.7528,286823,1232.85,2.608,0.0488269,1434.11,6.16425,0.108,0.00464932
7,-13,1,0,0.174072,6984.64,4225.06,61.382,224003,1097.35,1.86,0.0463284,1120.01,5.48676,0.182,0.00517675
8,-13,1,0,0.00127167,8401.38,3971.36,65.929,230609,1122.43,2.07,0.0473975,1153.04,5.61214,0.15,0.00468671
9,-13,1,0,0.00212377,13075.9,4893.65,71.322,271678,1302.38,2.354,0.0493038,1358.39,6.51188,0.348,0.0048755
10,-13,1,0,1.62903,2610.73,2677.1,58.0748,67760.6,650.245,0.746,0.0409738,338.803,3.25122,0.026,0.00434122
11,-13,1,0,0.00178998,16710,5648.53,76.2574,232604,1361.3,1.764,0.0501369,1163.02,6.80651,0.312,0.00511935
12,-13,1,0,0.00276375,9652.51,4623.85,67.3546,264699,1128.95,2.568,0.0468035,1323.49,5.64474,0.388,0.00507368
13,-13,1,0,0.00112332,13409.1,4973.34,69.8836,273265,1214.04,2.786,0.0479937,1366.33,6.0702,0.152,0.00483748
14,-13,1,0,0.00197763,27960.9,10556,82.5311,613101,1893.73,2.946,0.0538639,3065.51,9.46864,0.182,0.00500373
15,-13,1,0,0.00245665,17666,6900.79,76.6015,412869,1607.46,2.394,0.0509809,2064.35,8.03732,0.176,0.00504004
16,-13,1,0,0.0020121,27237.1,9161.24,84.1448,565058,2036.42,2.796,0.0554572,2825.29,10.1821,0.17,0.00497421
17,-13,1,0,0.0014571,9286.46,4768.85,64.7931,254784,1010.5,2.192,0.0454048,1273.92,5.05248,0.276,0.0046605
18,-13,1,0,2.36246,836.143,799.575,49.9541,13314.3,427.695,0.168,0.0364859,66.5714,2.13847,0.032,0.00431202
19,-13,1,0,0.00197763,19428,6262.73,76.2415,421077,1553.62,2.81,0.0510084,2105.38,7.7681,0.138,0.00513155
20,-13,1,0,0.00121618,18186.7,6220.96,76.1257,392992,1634.03,2.724,0.0513118,1964.96,8.17014,0.086,0.00484726
1,-13,1,0,0.00229428,5860.97,3198.43,63.6629,108474,930.313,0.92,0.0456683,542.37,4.65156,0.08,0.00454921
2,-13,1,0,0.000789984,7133.5,3561.19,64.5263,132200,875.277,0.984,0.0440564,660.999,4.37638,0.08,0.00466748
3,-13,1,0,0.00178998,9943.36,5247.57,67.1357,190418,994.834,1.52,0.0453737,952.092,4.97417,0.102,0.00472936
4,-13,1,0,0.00141425,14540,6315.31,70.2098,266977,1196.22,2.25,0.0478256,1334.88,5.98109,0.172,0.00494611
5,-13,1,0,0.501377,368.703,453.485,47.3325,6052.28,372.427,0.088,0.0355556,30.2614,1.86214,0.02,0.00419192
6,-13,1,0,0.00202772,10512.4,4120.45,68.9166,165824,1078.19,1.394,0.0472338,829.118,5.39097,0.064,0.00465333
7,-13,1,0,0.159038,3568.61,1590.39,54.388,62569.2,609.499,0.704,0.0406951,312.846,3.04749,0.094,0.00463706
8,-13,1,0,0.000789984,8635.76,4764.98,65.7054,239528,1015.37,2.202,0.0453298,1197.64,5.07687,0.136,0.00481717
