EventID,PDGcode,nopflash,flash,flash_time,flashPE,maxhitamp,meanhitamp,maxhitarea,meanhitarea,maxhitwidth,meanhitwidth,maxhitPE,meanhitPE,maxhitrisetime,meanhitrisetime
1,211,1,0,0.00102772,6398.76,3593.93,62.0794,120484,837.534,1.214,0.0429372,602.421,4.18767,0.294,0.00493455
2,211,1,0,0.000789984,7111,4151.84,63.9805,198907,957.711,1.696,0.0454195,994.534,4.78855,0.194,0.00490101
3,211,1,0,0.000960951,10098.2,4764.91,66.841,298012,1074.28,2.838,0.046684,1490.06,5.37138,0.302,0.00484468
4,211,2,0,419.086,864.188,1151.01,54.583,20139.4,503.9,0.274,0.0379825,100.697,2.5195,0.016,0.00430321
4,211,2,1,0.00127167,22002.7,1151.01,54.583,20139.4,503.9,0.274,0.0379825,100.697,2.5195,0.016,0.00430321
5,211,1,0,2.27946,3094.86,3007.74,62.4291,89808,726.494,1.092,0.0421502,449.04,3.63247,0.036,0.00459859
6,211,2,0,0.00178998,8148.26,4630.28,72.2261,186538,1115.44,1.7,0.045989,932.692,5.57718,0.104,0.00481314
6,211,2,1,8.11601,1399.34,4630.28,72.2261,186538,1115.44,1.7,0.045989,932.692,5.57718,0.104,0.00481314
7,211,1,0,0.000271668,5910.91,2911.88,60.9846,158845,817.553,1.734,0.0430401,794.223,4.08777,0.252,0.00478147
8,211,1,0,0.00128584,8776.96,4103.3,67.9912,160248,1027.15,1.22,0.0462305,801.241,5.13573,0.182,0.0049608
9,211,1,0,0.0014571,12905.1,5515.7,71.7004,291261,1351.32,2.26,0.049577,1456.31,6.75659,0.16,0.00501571
10,211,1,0,0.835953,2858.4,2659.45,58.2646,66001.7,689.601,0.604,0.0415609,330.008,3.448,0.076,0.00454282
11,211,1,0,0.00178998,15276.2,6175.02,72.8124,362386,1475.96,2.542,0.0502541,1811.93,7.37978,0.078,0.00473816
12,211,2,0,0.00195251,8165.67,3802.53,65.64,140329,891.448,1.272,0.0437915,701.643,4.45724,0.086,0.00464956
12,211,2,1,8.06127,466.222,3802.53,65.64,140329,891.448,1.272,0.0437915,701.643,4.45724,0.086,0.00464956
13,211,1,0,0.00313207,12747.7,7757.11,73.6442,352553,1391.67,2.378,0.0489574,1762.77,6.95836,0.334,0.00512555
14,211,2,0,0.00274758,30830,11365.8,93.0317,697783,2323.29,3.472,0.05585,3488.92,11.6164,0.1,0.00493293
14,211,2,1,813.899,199.376,11365.8,93.0317,697783,2323.29,3.472,0.05585,3488.92,11.6164,0.1,0.00493293
15,211,4,0,0.00127167,19023.8,10361.8,84.1749,509140,1754.96,2.756,0.0503312,2545.7,8.77479,0.106,0.0047869
15,211,4,1,447.391,849.45,10361.8,84.1749,509140,1754.96,2.756,0.0503312,2545.7,8.77479,0.106,0.0047869
15,211,4,2,1147.26,384.84,10361.8,84.1749,509140,1754.96,2.756,0.0503312,2545.7,8.77479,0.106,0.0047869
15,211,4,3,802.987,271.088,10361.8,84.1749,509140,1754.96,2.756,0.0503312,2545.7,8.77479,0.106,0.0047869
16,211,4,0,1157.11,78.7487,122.855,45.0132,881.81,302.88,0.044,0.0345,4.40905,1.5144,0.006,0.00411538
16,211,4,1,0.00128584,26442.7,122.855,45.0132,881.81,302.88,0.044,0.0345,4.40905,1.5144,0.006,0.00411538
16,211,4,2,700.527,1152.91,122.855,45.0132,881.81,302.88,0.044,0.0345,4.40905,1.5144,0.006,0.00411538
16,211,4,3,281.06,361.035,122.855,45.0132,881.81,302.88,0.044,0.0345,4.40905,1.5144,0.006,0.00411538
17,211,1,0,0.000457103,8665.12,3825.18,63.3058,238923,1004.07,2.39,0.0452144,1194.61,5.02035,0.898,0.00505214
18,211,1,0,3.83746,2727.74,2702.9,60.7004,55197.1,661.271,0.452,0.0406012,275.986,3.30636,0.06,0.00462545
19,211,2,0,0.000977628,17958.7,6339.38,74.0025,306751,1309.9,1.87,0.0487381,1533.75,6.5495,0.154,0.00499854
19,211,2,1,7.99858,360.793,6339.38,74.0025,306751,1309.9,1.87,0.0487381,1533.75,6.5495,0.154,0.00499854
20,211,1,0,0.00202772,26784.5,13318.3,92.6839,726412,2238.57,3.198,0.0531191,3632.06,11.1928,0.256,0.00487004
1,211,1,0,2.77167e-05,6191.25,3118.49,64.1158,126219,869.558,1.368,0.0442626,631.093,4.34779,0.128,0.00476545
2,211,1,0,0.000457103,6811.63,4215.61,65.2312,197163,920.49,1.862,0.0449405,985.815,4.60245,0.356,0.00487973
3,211,2,0,0.00195251,10954,5513.43,71.6306,201053,1089.95,1.51,0.0471453,1005.26,5.44974,0.076,0.0047602
3,211,2,1,8.18789,347.508,5513.43,71.6306,201053,1089.95,1.51,0.0471453,1005.26,5.44974,0.076,0.0047602
4,211,3,0,0.00127167,21279.3,10927.1,86.3591,533267,1920.52,3.05,0.0519296,2666.34,9.60259,0.106,0.004787
4,211,3,1,305.821,719.823,10927.1,86.3591,533267,1920.52,3.05,0.0519296,2666.34,9.60259,0.106,0.004787
4,211,3,2,1186.5,278.221,10927.1,86.3591,533267,1920.52,3.05,0.0519296,2666.34,9.60259,0.106,0.004787
5,211,1,0,0.398764,1510.06,2044.12,55.9676,25470.1,560.319,0.458,0.0394917,127.351,2.80159,0.042,0.00453803
6,211,1,0,0.00178998,10570.4,4858.32,66.0554,166137,932.958,1.448,0.0441818,830.687,4.66479,0.156,0.00471845
7,211,1,0,0.00176375,5097.16,3182.7,65.6194,87828.2,957.214,0.96,0.045816,439.141,4.78607,0.166,0.0049615
8,211,1,0,0.00129428,8166.49,4361.66,64.8017,262434,1008.83,2.408,0.0454799,1312.17,5.04416,0.188,0.00478567
9,211,2,0,2.77167e-05,11989,10867.8,78.6634,480365,1490.24,2.338,0.0482536,2401.82,7.45122,0.098,0.00473337
9,211,2,1,1286.19,340.448,10867.8,78.6634,480365,1490.24,2.338,0.0482536,2401.82,7.45122,0.098,0.00473337
10,211,1,0,1.13727,3181.98,3791.45,61.1346,113269,732.331,1.278,0.0415834,566.346,3.66166,0.036,0.00448331
11,211,1,0,0.00212377,14149.1,5808.78,69.9482,243270,1169.34,1.696,0.0472041,1216.35,5.84672,0.052,0.00465372
12,211,1,0,0.00201317,7031.05,4019.34,63.2651,190291,919.692,1.918,0.0453277,951.453,4.59846,0.4,0.00480837
13,211,2,0,0.0014571,10766.3,5217.51,67.2557,215691,1014.73,1.768,0.044967,1078.45,5.07365,0.188,0.00480867
13,211,2,1,8.45573,243.698,5217.51,67.2557,215691,1014.73,1.768,0.044967,1078.45,5.07365,0.188,0.00480867
14,211,1,0,0.000512103,19152.1,6719.77,75.0671,395522,1369.96,3.182,0.0498884,1977.61,6.84982,0.382,0.00502432
15,211,1,0,0.00138748,16832.3,6077.39,72.5126,257763,1239.95,1.942,0.0482785,1288.82,6.19973,0.328,0.00490902
16,211,1,0,0.00229428,34154.5,15370.8,99.9026,915826,2716.06,3.738,0.054959,4579.13,13.5803,0.082,0.0049169
17,211,1,0,-0.000283815,8456.29,4450.08,67.8815,188350,981.008,1.858,0.0456323,941.752,4.90504,0.156,0.00485731
18,211,1,0,1.15372,1030.51,714.47,51.2589,16735.3,462.11,0.32,0.0380897,83.6767,2.31055,0.036,0.00452018
19,211,1,0,0.00212377,17575.7,6292.49,72.2715,374113,1532.99,2.808,0.0501116,1870.57,7.66496,0.194,0.00469865
20,211,1,0,0.00279044,15894.2,6074.6,73.4657,263802,1325.62,1.806,0.0487373,1319.01,6.6281,0.486,0.00531526
1,211,2,0,-0.000112593,9719.45,4781.36,68.4828,206911,1063.4,1.732,0.0464606,1034.56,5.31699,0.04,0.00458534
1,211,2,1,657.762,236.922,4781.36,68.4828,206911,1063.4,1.732,0.0464606,1034.56,5.31699,0.04,0.00458534
2,211,1,0,0.0023465,6767.41,3570.6,64.6486,157437,1019.96,1.47,0.0451952,787.187,5.09978,0.082,0.00464808
3,211,5,0,431.112,1151.24,607.89,49.134,8007.6,409.695,0.156,0.0363523,40.038,2.04847,0.022,0.0042847
3,211,5,1,0.0429145,158.951,607.89,49.134,8007.6,409.695,0.156,0.0363523,40.038,2.04847,0.022,0.0042847
3,211,5,2,-0.00347505,9680.51,607.89,49.134,8007.6,409.695,0.156,0.0363523,40.038,2.04847,0.022,0.0042847
3,211,5,3,20.1542,270.402,607.89,49.134,8007.6,409.695,0.156,0.0363523,40.038,2.04847,0.022,0.0042847
3,211,5,4,187.535,197.743,607.89,49.134,8007.6,409.695,0.156,0.0363523,40.038,2.04847,0.022,0.0042847
4,211,1,0,-4.74939e-05,16706.5,11801.3,83.8459,581751,1756.73,2.778,0.0499106,2908.75,8.78363,0.14,0.00473607
5,211,1,0,0.375294,2643.83,3387.43,60.139,68586.5,714.549,0.592,0.0419405,342.932,3.57275,0.032,0.00441351
6,211,1,0,0.000457103,10211.8,5643.79,68.0926,265872,1151.28,2.032,0.0469639,1329.36,5.75638,0.198,0.00493574
7,211,1,0,3.18729,3667.73,4637.39,66.601,122690,868.103,0.986,0.0434604,613.448,4.34051,0.07,0.00461302
8,211,1,0,0.000789984,8367.33,3483.53,63.9886,259335,1061.84,2.15,0.0457525,1296.67,5.30922,0.106,0.00464594
9,211,3,0,0.0023465,12590,5838.69,72.1863,383442,1438.86,2.716,0.049536,1917.21,7.19428,0.1,0.00472
9,211,3,1,525.857,741.652,5838.69,72.1863,383442,1438.86,2.716,0.049536,1917.21,7.19428,0.1,0.00472
9,211,3,2,169.957,53.2338,5838.69,72.1863,383442,1438.86,2.716,0.049536,1917.21,7.19428,0.1,0.00472
10,211,1,0,6.25407,3249.19,6119.06,67.6693,193736,941.795,1.688,0.0442319,968.682,4.70898,0.098,0.00489565
11,211,1,0,0.00164429,16340.4,6025.23,74.4424,350132,1460.92,2.518,0.0505829,1750.66,7.3046,0.118,0.00481806
12,211,1,0,0.00102772,8428.4,4196.75,67.3574,193200,1025.98,1.35,0.0451564,966.003,5.12988,0.334,0.00488253
13,211,1,0,0.00112332,16393.6,11699.3,84.4731,538958,1672.82,2.592,0.0487592,2694.79,8.36408,0.116,0.00481531
14,211,2,0,0.000960951,29548.5,16070.4,94.6939,1.08643e+06,2498.82,3.564,0.0531755,5432.16,12.4941,0.216,0.0049666
14,211,2,1,326.862,215.717,16070.4,94.6939,1.08643e+06,2498.82,3.564,0.0531755,5432.16,12.4941,0.216,0.0049666
15,211,2,0,0.00184544,16188,5824.97,73.6394,272698,1225.9,2.312,0.0477849,1363.49,6.1295,0.08,0.00476108
15,211,2,1,8.47139,530.755,5824.97,73.6394,272698,1225.9,2.312,0.0477849,1363.49,6.1295,0.08,0.00476108
16,211,1,0,0.000747581,28746.1,12437.9,94.0737,646146,2254.59,3.066,0.0549051,3230.73,11.273,0.096,0.00495373
17,211,2,0,0.00195251,5862.04,4591.78,65.7867,172893,919.535,1.424,0.0434745,864.465,4.59768,0.082,0.00461647
17,211,2,1,8.64051,2365.95,4591.78,65.7867,172893,919.535,1.424,0.0434745,864.465,4.59768,0.082,0.00461647
18,211,1,0,1.22149,2663.47,4609.47,62.1894,131544,803.459,1.13,0.0424253,657.72,4.0173,0.066,0.00466063
19,211,1,0,0.00127167,21034.2,12601,86.5583,655327,1897.54,2.982,0.0511989,3276.63,9.48769,0.158,0.00490934
20,211,1,0,0.00171618,15080.2,5657.14,71.7555,290469,1405.43,2.014,0.0498071,1452.35,7.02714,0.102,0.00487139
1,211,1,0,0.000789984,7526.86,3950.65,64.7821,122035,903.584,1.426,0.0447803,610.176,4.51792,0.074,0.00470588
2,211,1,0,0.000456651,7728.46,3562.4,65.6983,83425.6,902.331,0.99,0.0449761,417.128,4.51165,0.108,0.00488383
3,211,1,0,0.000457103,10050.9,5109.89,67.9266,263873,1181.07,2.082,0.0468496,1319.37,5.90536,0.064,0.0046369
4,211,1,0,0.00208091,14602.5,5234.11,71.8775,291951,1230.72,2.762,0.0484804,1459.75,6.1536,0.102,0.00493721
5,211,1,0,2.91736,1450.94,1623.85,56.348,21224.5,532.453,0.248,0.0387963,106.123,2.66227,0.072,0.00469725
6,211,1,0,0.000960951,10747.6,4440.8,65.6218,327715,1171.4,2.77,0.0473646,1638.58,5.85698,0.156,0.00473569
7,211,1,0,0.00102772,6070.62,3110.39,65.7457,94161.3,853.814,1.026,0.0445288,470.806,4.26907,0.162,0.00478481
8,211,1,0,0.000952506,8111.46,4340.58,67.5418,117643,1015.2,1.024,0.0459524,588.214,5.07601,0.072,0.00462078
9,211,1,0,0.00178998,12942.3,5313.36,68.6533,320982,1203.37,2.714,0.0475639,1604.91,6.01686,0.272,0.00506927
10,211,1,0,1.41407,3467.8,5235.14,63.4269,199793,875.708,1.962,0.0430833,998.965,4.37854,0.05,0.00449242
11,211,1,0,0.00208091,15591,5625.05,70.4676,298465,1293.32,2.622,0.0487026,1492.33,6.4666,0.112,0.00495562
12,211,1,0,0.00102772,9349.01,5364.76,66.7923,331214,1108.36,2.744,0.0460391,1656.07,5.5418,0.08,0.00459988
13,211,1,0,0.00209709,12551.9,6045.69,71.9941,338979,1289.36,2.788,0.0482311,1694.9,6.44681,0.228,0.00493888
14,211,4,0,171.383,53.0739,93.45,41.1367,651.35,272.174,0.044,0.0338462,3.25675,1.36087,0.008,0.00420513
14,211,4,1,0.00102772,16519.8,93.45,41.1367,651.35,272.174,0.044,0.0338462,3.25675,1.36087,0.008,0.00420513
14,211,4,2,171.38,131.066,93.45,41.1367,651.35,272.174,0.044,0.0338462,3.25675,1.36087,0.008,0.00420513
14,211,4,3,1071.67,195.031,93.45,41.1367,651.35,272.174,0.044,0.0338462,3.25675,1.36087,0.008,0.00420513
15,211,1,0,0.00127167,16142.5,6440.52,74.2789,371585,1378.52,3.478,0.0500273,1857.93,6.89262,0.134,0.00493168
16,211,3,0,179.45,1361.09,1209.26,57.443,19251.1,549.934,0.218,0.0391596,96.2553,2.74967,0.038,0.00459798
16,211,3,1,0.000382024,27535.2,1209.26,57.443,19251.1,549.934,0.218,0.0391596,96.2553,2.74967,0.038,0.00459798
16,211,3,2,586.23,755.887,1209.26,57.443,19251.1,549.934,0.218,0.0391596,96.2553,2.74967,0.038,0.00459798
17,211,1,0,0.000619173,8102.25,3620.24,63.6496,163211,878.293,1.614,0.0437344,816.055,4.39146,0.144,0.00465149
18,211,1,0,0.642457,2769.41,2140.55,57.2641,61103.9,663.331,0.674,0.0409653,305.52,3.31666,0.104,0.00442874
19,211,1,0,0.00178998,24756.9,13260.1,91.3099,667379,2111.46,2.64,0.0525066,3336.9,10.5573,0.158,0.00494499
20,211,2,0,0.00138285,12939.3,6035.24,73.2903,254729,1292.64,2.184,0.0481199,1273.65,6.46319,0.09,0.00468432
20,211,2,1,12.5806,3202.83,6035.24,73.2903,254729,1292.64,2.184,0.0481199,1273.65,6.46319,0.09,0.00468432
1,211,1,0,1.48831,5420.36,7231.14,67.6005,339526,1110.73,2.754,0.0458996,1697.63,5.55365,0.354,0.0052623
2,211,1,0,0.00128584,6910.61,3057.81,62.2623,172593,1049.45,1.778,0.0463219,862.966,5.24724,0.088,0.00463933
3,211,1,0,0.00195251,10211.4,4058.51,67.7076,188287,1008.04,1.826,0.0459783,941.434,5.0402,0.266,0.00465054
4,211,1,0,0.00227167,14093.4,5798.43,71.2093,260725,1170.06,2.122,0.0469132,1303.63,5.8503,0.106,0.00470984
5,211,1,0,4.98543,2166.61,2330.68,57.1581,32236.1,608.599,0.294,0.0400674,161.181,3.04299,0.066,0.0045
6,211,1,0,0.00276375,9338.17,4902.02,68.0232,258233,1106.42,2.476,0.0468886,1291.16,5.53209,0.218,0.00484242
7,211,1,0,1.00949,4187.01,3423.83,62.8963,114051,846.716,1.238,0.0441638,570.254,4.23358,0.198,0.00474216
8,211,1,0,0.00201317,8292.56,4815.09,63.9752,237110,1066.57,2.292,0.0455897,1185.55,5.33284,0.124,0.00463023
9,211,3,0,0.00195251,13414.2,9744.44,82.0169,355480,1495.45,2.272,0.0488049,1777.4,7.47725,0.056,0.00472575
9,211,3,1,1358.55,179.518,9744.44,82.0169,355480,1495.45,2.272,0.0488049,1777.4,7.47725,0.056,0.00472575
9,211,3,2,642.856,249.426,9744.44,82.0169,355480,1495.45,2.272,0.0488049,1777.4,7.47725,0.056,0.00472575
10,211,1,0,0.854294,3309.79,2338.66,61.7425,71483.8,725.036,0.816,0.0420066,357.419,3.62518,0.082,0.00468346
11,211,6,0,0.00129428,14498.2,10761.4,80.6998,467993,1452.73,2.5,0.0485331,2339.96,7.26364,0.146,0.0047485
11,211,6,1,500.05,1690.06,10761.4,80.6998,467993,1452.73,2.5,0.0485331,2339.96,7.26364,0.146,0.0047485
11,211,6,2,451.367,1611.03,10761.4,80.6998,467993,1452.73,2.5,0.0485331,2339.96,7.26364,0.146,0.0047485
11,211,6,3,757.209,187.389,10761.4,80.6998,467993,1452.73,2.5,0.0485331,2339.96,7.26364,0.146,0.0047485
11,211,6,4,54.7356,140.139,10761.4,80.6998,467993,1452.73,2.5,0.0485331,2339.96,7.26364,0.146,0.0047485
11,211,6,5,199.192,22.745,10761.4,80.6998,467993,1452.73,2.5,0.0485331,2339.96,7.26364,0.146,0.0047485
12,211,1,0,0.00229428,8200.3,4494.8,66.4433,181682,963.041,1.684,0.0456947,908.408,4.81521,0.156,0.00469759
13,211,1,0,0.000716185,8807.2,5582.49,67.9632,228396,1051.61,1.712,0.0460812,1141.98,5.25803,0.134,0.00474866
14,211,1,0,0.000790437,29936.9,14434.3,93.4245,849902,2411.35,3.156,0.0541313,4249.51,12.0567,0.072,0.0047942
15,211,3,0,253.602,66.6483,124.77,38.7372,847.94,261.366,0.054,0.0332549,4.2397,1.30683,0.006,0.004
15,211,3,1,0.000294284,16742.7,124.77,38.7372,847.94,261.366,0.054,0.0332549,4.2397,1.30683,0.006,0.004
15,211,3,2,8.21421,31.7914,124.77,38.7372,847.94,261.366,0.054,0.0332549,4.2397,1.30683,0.006,0.004
16,211,3,0,1183.3,1057.32,566.895,47.7753,7618.7,389.438,0.14,0.0360552,38.0935,1.94719,0.018,0.0041326
16,211,3,1,0.00279044,21712.6,566.895,47.7753,7618.7,389.438,0.14,0.0360552,38.0935,1.94719,0.018,0.0041326
16,211,3,2,334.066,838.122,566.895,47.7753,7618.7,389.438,0.14,0.0360552,38.0935,1.94719,0.018,0.0041326
17,211,1,0,0.00102772,8354.08,4461.1,65.002,188064,947.174,1.63,0.0446077,940.32,4.73587,0.08,0.00471315
18,211,1,0,0.124132,2486.33,2277.29,57.6683,73155.4,668.367,0.99,0.0415511,365.777,3.34184,0.048,0.0045457
19,211,1,0,0.00164429,15533,6393.96,74.8745,343919,1452.36,2.484,0.0491426,1719.6,7.26182,0.124,0.00479757
20,211,2,0,0.0147977,326.631,176.43,42.4724,1517.04,295.594,0.066,0.0338281,7.5852,1.47797,0.008,0.0039457
20,211,2,1,-0.000352059,19238.7,176.43,42.4724,1517.04,295.594,0.066,0.0338281,7.5852,1.47797,0.008,0.0039457
1,211,1,0,0.00201317,6698.37,3816.25,64.7963,121776,925.189,1.274,0.0448052,608.88,4.62594,0.322,0.00514088
2,211,1,0,0.00195251,5853.81,3436.91,62.6673,200158,974.822,2.034,0.0447027,1000.79,4.87411,0.068,0.00462614
3,211,1,0,0.00195251,8071.38,4687.14,67.3045,206742,1046.19,1.872,0.0467207,1033.71,5.23096,0.062,0.00476863
4,211,3,0,868.721,280.984,347.29,45.3088,3292.15,340.587,0.08,0.0356242,16.4607,1.70293,0.008,0.0044
4,211,3,1,0.00102772,10480.7,347.29,45.3088,3292.15,340.587,0.08,0.0356242,16.4607,1.70293,0.008,0.0044
4,211,3,2,181.302,775.373,347.29,45.3088,3292.15,340.587,0.08,0.0356242,16.4607,1.70293,0.008,0.0044
5,211,2,0,10.2128,3152.32,3389.7,61.9274,74245.3,737.385,0.702,0.0426363,371.226,3.68692,0.19,0.00474152
5,211,2,1,0.0164884,400.633,3389.7,61.9274,74245.3,737.385,0.702,0.0426363,371.226,3.68692,0.19,0.00474152
6,211,1,0,0.00202772,10291.8,4564.06,67.4934,198328,1019.49,1.684,0.0460812,991.639,5.09747,0.092,0.0046419
7,211,1,0,0.00201317,5330.59,2968.97,61.0689,89703.3,811.971,0.784,0.0433892,448.516,4.05985,0.076,0.00465347
8,211,1,0,0.00102772,7179.34,4580.21,64.01,228021,1037.48,1.898,0.0463526,1140.11,5.18739,0.076,0.00470809
9,211,1,0,0.00178998,11863.5,5821.3,72.1568,282668,1329.24,2.286,0.0494308,1413.34,6.64621,0.066,0.00466555
10,211,1,0,2.19513,2844.34,2794.97,61.5844,45601.6,701.44,0.586,0.0411319,228.008,3.5072,0.108,0.00471517
11,211,1,0,0.00245665,14853.2,5795.69,71.6934,261030,1239.83,1.928,0.0478114,1305.15,6.19917,0.128,0.00487646
12,211,1,0,0.00229428,7671.08,5120.3,63.9739,332372,1115.79,1.96,0.0456553,1661.86,5.57896,0.278,0.00472291
13,211,1,0,0.000605002,12431.8,5276.78,67.7724,288016,1152.16,2.36,0.0466321,1440.08,5.76079,0.1,0.00459314
14,211,3,0,927.582,2126.64,5714.64,63.7798,169978,807.073,1.502,0.0403074,849.888,4.03536,0.026,0.00428843
14,211,3,1,659.5,460.036,5714.64,63.7798,169978,807.073,1.502,0.0403074,849.888,4.03536,0.026,0.00428843
14,211,3,2,0.000387407,27878.8,5714.64,63.7798,169978,807.073,1.502,0.0403074,849.888,4.03536,0.026,0.00428843
15,211,1,0,0.0014571,25181.3,11887.1,89.7715,561325,2078.52,2.672,0.052988,2806.63,10.3926,0.116,0.00498556
16,211,3,0,1466.55,89.5755,115.72,42.5636,931.28,303.646,0.056,0.0349153,4.6564,1.51823,0.008,0.00386441
16,211,3,1,-0.00102237,24649.8,115.72,42.5636,931.28,303.646,0.056,0.0349153,4.6564,1.51823,0.008,0.00386441
16,211,3,2,719.842,73.8434,115.72,42.5636,931.28,303.646,0.056,0.0349153,4.6564,1.51823,0.008,0.00386441
17,211,1,0,0.00229428,8854.64,4478.39,65.1353,277958,1171.25,1.904,0.0471534,1389.79,5.85624,0.098,0.00491667
18,211,1,0,3.56082,2687.98,2980.16,64.4623,44986.6,764.717,0.344,0.0430128,224.933,3.82359,0.022,0.0044495
19,211,2,0,0.00128584,22750.6,13162,87.6135,678078,2043.16,3.59,0.051736,3390.39,10.2158,0.098,0.00484778
19,211,2,1,1132.58,694.819,13162,87.6135,678078,2043.16,3.59,0.051736,3390.39,10.2158,0.098,0.00484778
20,211,1,0,0.0014571,21804.7,10080.5,87.688,471007,1945.98,2.622,0.0524552,2355.04,9.72988,0.19,0.00496475
1,211,1,0,1.05607,3847.67,2545.11,58.0803,203222,802.433,2.7,0.0433889,1016.11,4.01217,1.066,0.00577894
2,211,1,0,0.000952506,7556.55,3404.14,65.5806,147819,902.814,1.602,0.0446703,739.096,4.51407,0.102,0.00471326
3,211,1,0,0.00178998,9535.53,4323.13,65.1016,230158,1135.86,1.73,0.0465086,1150.79,5.67929,0.114,0.0046897
4,211,1,0,0.00202772,15601,7060.78,75.5961,317653,1301.17,2.252,0.0481351,1588.26,6.50583,0.148,0.00479483
5,211,1,0,0.74879,3240.01,2070.55,61.5772,55326.9,728.91,0.644,0.0424049,276.635,3.64455,0.04,0.00462767
6,211,1,0,0.00162762,9918.96,5200.02,68.3612,184250,1039.18,1.888,0.0460817,921.249,5.19589,0.45,0.00502672
7,211,1,0,0.000457103,4291.01,2239.14,58.8926,99063.6,713.978,1.078,0.0426622,495.318,3.56989,0.116,0.00464393
8,211,1,0,0.00102772,13649.2,12595,81.1193,531486,1577.03,2.782,0.0483998,2657.43,7.88517,0.042,0.00458925
9,211,1,0,0.000977628,11199.1,5412.36,69.7902,292305,1270.46,2.198,0.0481713,1461.52,6.35232,0.07,0.00464889
10,211,1,0,0.175013,2522.65,2304.48,57.6597,61862.5,665.606,0.55,0.041657,309.312,3.32803,0.194,0.00481003
11,211,1,0,0.00276375,16386.2,6570.15,73.6923,457316,1581.68,2.796,0.0507674,2286.58,7.90842,0.186,0.00494788
12,211,1,0,0.00178998,8731.02,4332.32,66.8798,254742,1081.91,2.122,0.0467893,1273.71,5.40955,0.152,0.00473978
13,211,1,0,0.00127167,12504.5,5280.7,69.039,214479,1121.48,1.552,0.046643,1072.4,5.60741,0.294,0.00492108
14,211,2,0,0.00136105,28297.6,14913.5,94.0964,895327,2377.95,3.484,0.0536782,4476.63,11.8897,0.096,0.00494454
14,211,2,1,1421.64,121.994,14913.5,94.0964,895327,2377.95,3.484,0.0536782,4476.63,11.8897,0.096,0.00494454
15,211,1,0,0.00227167,14735.7,6123.69,72.5541,308864,1419.63,1.788,0.0494557,1544.32,7.09813,0.2,0.00481599
16,211,4,0,0.00229428,22989.9,12584.6,88.7839,555402,2022.87,2.832,0.0510972,2777.01,10.1143,0.22,0.00498724
16,211,4,1,210.338,910.171,12584.6,88.7839,555402,2022.87,2.832,0.0510972,2777.01,10.1143,0.22,0.00498724
16,211,4,2,19.9776,517.711,12584.6,88.7839,555402,2022.87,2.832,0.0510972,2777.01,10.1143,0.22,0.00498724
16,211,4,3,805.1,313.961,12584.6,88.7839,555402,2022.87,2.832,0.0510972,2777.01,10.1143,0.22,0.00498724
17,211,1,0,0.000790437,9280.88,4218.48,66.34,128866,920.722,0.968,0.0448254,644.329,4.60361,0.126,0.00468849
18,211,1,0,0.480311,2388.14,1672.93,55.5368,29618.4,552.17,0.286,0.0393919,148.092,2.76085,0.036,0.00449017
19,211,1,0,0.00261917,18633.7,6754.23,75.0563,333358,1485.94,2.684,0.0502002,1666.79,7.42972,0.194,0.00502392
20,211,1,0,0.0014571,16245.1,5933.61,73.6347,357750,1509.76,2.762,0.049724,1788.75,7.54882,0.062,0.00467007
1,211,1,0,0.000789984,7079.4,3313.78,63.7905,220927,916.427,2.404,0.0445346,1104.63,4.58214,0.166,0.00473139
2,211,2,0,0.000763753,5917.82,5649.09,70.486,188766,1030.98,1.366,0.0453519,943.832,5.15489,0.042,0.00459408
2,211,2,1,635.402,162.571,5649.09,70.486,188766,1030.98,1.366,0.0453519,943.832,5.15489,0.042,0.00459408
3,211,1,0,0.000790437,9434.29,4028.39,65.8302,245400,1039.02,2.416,0.0466564,1227,5.19509,0.202,0.00503414
4,211,1,0,0.00178998,14672.1,5722.44,71.5316,318442,1367.39,2.798,0.0489478,1592.21,6.83693,0.096,0.0048658
5,211,1,0,0.174294,1579.27,1387.31,53.954,22395.5,538.081,0.5,0.0395196,111.978,2.69041,0.012,0.00424532
6,211,7,0,-0.00141948,12407.2,5736.23,71.4491,211648,1177.72,1.528,0.0478899,1058.24,5.88858,0.12,0.00495017
6,211,7,1,131.608,2486.9,5736.23,71.4491,211648,1177.72,1.528,0.0478899,1058.24,5.88858,0.12,0.00495017
6,211,7,2,647.702,2123.4,5736.23,71.4491,211648,1177.72,1.528,0.0478899,1058.24,5.88858,0.12,0.00495017
6,211,7,3,921.446,645.341,5736.23,71.4491,211648,1177.72,1.528,0.0478899,1058.24,5.88858,0.12,0.00495017
6,211,7,4,568.918,468.514,5736.23,71.4491,211648,1177.72,1.528,0.0478899,1058.24,5.88858,0.12,0.00495017
6,211,7,5,21.5667,201.814,5736.23,71.4491,211648,1177.72,1.528,0.0478899,1058.24,5.88858,0.12,0.00495017
6,211,7,6,117.896,27.1751,5736.23,71.4491,211648,1177.72,1.528,0.0478899,1058.24,5.88858,0.12,0.00495017
7,211,1,0,0.00202772,5091.71,2809.08,63.4886,68654,759.39,0.972,0.0426741,343.27,3.79695,0.064,0.00458613
8,211,1,0,0.000952506,7864.18,4131.56,63.9694,247408,1064.17,2.158,0.0460528,1237.04,5.32083,0.1,0.00461705
9,211,2,0,0.00248836,12942,12832.4,83.2256,646545,1688.45,2.908,0.0488102,3232.72,8.44226,0.088,0.00473973
